HAS_FIRE;Date;FID;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Year
1;2005/10/22 16:47:00;63;637.769392;1.788018482;0.491352893;207.1574679;1301.630355;1.338879943;2927.336943;4;2005
1;2005/09/09 17:05:00;64;662.3120568;2.569894237;0.38391161;3125.952604;576.1605902;2.717230082;4217.132466;12;2005
1;2005/09/17 16:16:00;65;701.8259873;1.790002655;0.457398113;1685.749245;1325.254651;3.156620026;5090.384569;4;2005
1;2005/09/19 16:04:00;66;582.0786049;1.488948311;0.523540281;466.0698888;138.020639;3.12780757;337.2767041;4;2005
1;2005/09/09 17:05:00;67;469.5678343;0.896297349;0.414048595;3785.219168;1465.729089;7.751669884;4238.526755;4;2005
1;2005/10/06 16:47:00;68;743.0028515;3.926075607;0.499000828;2785.673939;167.2601902;1.103440046;2295.413997;4;2005
1;2005/10/21 16:04:00;69;667.0431801;8.775419371;0.427902227;5259.466492;1736.997569;2.717230082;2904.545829;4;2005
1;2005/10/06 16:47:00;70;763.7458414;2.000108875;0.422896024;5821.728965;1312.615167;3.511869907;2640.772534;4;2005
1;2005/10/08 16:34:00;71;610.7328184;2.121690408;0.300576733;2482.41386;291.6645532;5.531589985;2972.532345;4;2005
1;2005/10/19 16:16:00;72;558.5401328;1.840692084;0.349732064;431.6118417;1417.98292;3.336469889;1120.397902;4;2005
1;2005/10/15 16:40:00;73;592.7562342;2.200609883;0.535180896;146.5175194;212.7442309;5.471851213;505.8917365;4;2005
1;2005/09/04 16:47:00;74;791.6353678;5.722035535;0.510318171;3459.726778;1579.879125;1.103440046;1843.126524;4;2005
1;2005/08/24 17:05:00;75;649.3096238;2.333200313;0.403214911;2734.172248;1169.196944;2.717230082;2538.86296;4;2005
1;2005/09/02 16:59:00;76;746.7838008;7.271306312;0.479795171;4693.548394;607.4548447;0.895577013;5246.133278;4;2005
1;2005/10/16 17:23:00;77;643.2243616;1.297292558;0.492512118;147.9667882;1435.696236;1.338879943;2344.59267;4;2005
1;2005/10/08 16:34:00;78;641.0494393;3.814604384;0.59910936;3304.105314;211.6174254;1.080715441;1376.819874;4;2005
1;2005/10/06 16:46:00;79;673.8510673;1.460388498;0.423049529;278.2453016;743.2367714;3.156620026;1668.7447;4;2005
1;2005/10/04 16:59:00;80;651.6428961;7.757949118;0.326776842;3286.658615;2040.339657;3.156620026;2296.988874;12;2005
1;2005/10/20 16:59:00;81;551.7481742;1.087327636;0.442848284;550.8373112;1680.884647;3.336469889;1479.054444;4;2005
1;2005/09/23 17:17:00;82;677.3997985;1.702103544;0.385090083;1604.983086;1701.406078;2.148309946;2492.028217;12;2005
1;2005/09/08 16:22:00;83;643.4227028;3.568778165;0.449661196;1068.56362;224.8366808;0.895577013;1248.228782;4;2005
1;2005/10/15 16:40:00;84;778.896951;1.284231543;0.45162562;437.6312123;656.5524249;1.533360004;3288.907608;4;2005
1;2005/10/19 16:16:00;85;697.5219662;1.58895208;0.523687441;233.5289147;1261.197478;2.717230082;4076.845722;4;2005
1;2005/10/16 17:23:00;86;661.6201437;3.158738605;0.391081678;3864.91702;848.3663123;0.895577013;2447.002786;12;2005
1;2005/10/17 16:28:00;87;585.5956233;1.692572451;0.420728353;1938.941303;926.2552095;6.531410217;666.3838071;4;2005
1;2005/10/22 16:47:00;88;717.3950893;1.590049804;0.501411385;2521.375336;391.2550631;3.511869907;3375.731948;4;2005
1;2005/10/16 17:23:00;89;651.5929059;1.34840185;0.402791114;672.0659968;1456.222514;1.338879943;2243.867015;4;2005
1;2005/10/25 17:17:00;90;654.2898885;2.2879265;0.361873333;1622.636426;1123.660017;1.640773617;2264.651807;12;2005
1;2005/10/15 16:40:00;91;683.2332446;2.666131034;0.335306338;737.1144339;708.9583754;0.895577013;2623.993142;12;2005
1;2005/08/26 16:53:00;92;653.7579413;2.09442293;0.436665084;5455.413831;1145.869678;2.717230082;2571.191312;12;2005
1;2005/10/15 16:40:00;93;615.7481682;2.261114549;0.387095647;3412.463824;557.5943482;2.615119934;6583.628849;12;2005
1;2005/10/24 16:34:00;94;471.9802868;1.0029074;0.479777739;3342.285701;1576.889114;7.751669884;2590.67047;4;2005
1;2005/09/04 16:47:00;95;642.285995;4.200296131;0.430423849;2230.593879;952.8063937;2.717230082;1675.205802;12;2005
1;2005/09/19 16:04:00;96;621.9322514;2.697613404;0.272495755;2268.832457;983.6841695;2.717230082;1186.92837;12;2005
1;2005/10/04 16:59:00;97;657.6444865;5.393978403;0.561373944;4543.791323;445.8458324;0.907554159;3133.477321;4;2005
1;2005/10/01 16:28:00;98;702.7224843;6.641728937;0.451302485;3348.514071;187.0963286;1.533360004;1628.480605;4;2005
1;2005/09/19 16:04:00;99;619.4001646;1.95266272;0.310734987;2673.505242;989.5855971;2.717230082;1113.460517;12;2005
1;2005/09/04 16:47:00;100;627.1600022;1.878810594;0.384421831;240.3455769;421.4509062;2.717230082;1895.592968;12;2005
1;2005/10/01 16:28:00;101;702.7864557;5.821461892;0.480662309;4529.621395;310.1906713;1.533360004;2486.300601;4;2005
1;2005/09/15 16:28:00;102;639.1817939;2.104500939;0.430686439;568.8922913;602.6805454;2.717230082;1074.699239;4;2005
1;2005/10/09 17:17:00;103;598.0335051;2.132346675;0.296124437;1991.813699;121.9234569;5.531589985;2466.971698;4;2005
1;2005/10/12 16:10:00;104;705.0156942;5.031679823;0.533898707;6706.288765;322.7712567;1.062926858;1129.724174;4;2005
1;2005/08/12 16:40:00;105;707.1799375;1.729098388;0.503995059;2287.324666;506.6724829;3.511869907;2318.693903;4;2005
1;2005/09/10 16:10:00;106;602.544311;2.150858455;0.426795871;5389.291044;229.6613764;2.717230082;3704.85732;12;2005
1;2005/10/22 16:47:00;107;713.9603342;1.754728992;0.447494911;538.3321273;1016.372875;3.511869907;1510.730871;12;2005
1;2005/10/01 16:28:00;108;748.9512502;2.93237294;0.47020387;1381.763048;564.9612188;0.895577013;523.4153247;4;2005
1;2005/10/04 16:59:00;109;644.0368157;4.272070488;0.425883033;431.3265102;396.4977567;1.533360004;759.2521477;4;2005
1;2005/10/22 16:47:00;110;718.3680186;1.652522871;0.492490651;1429.317076;211.940888;3.511869907;2760.800697;4;2005
1;2005/08/31 17:11:00;111;763.4735463;4.98635218;0.508539298;4611.42842;837.3772477;1.103440046;2565.468881;4;2005
1;2005/10/15 16:40:00;112;581.8253324;2.430910813;0.421986118;228.7175503;782.4923849;2.717230082;676.3276413;4;2005
1;2005/10/20 16:59:00;113;543.7496017;1.938812636;0.484233639;586.1157892;1133.534949;3.336469889;422.7396605;4;2005
1;2005/08/23 16:22:00;114;695.2620257;2.25353813;0.482935929;3936.460733;698.6305663;1.103440046;1265.141636;4;2005
1;2005/08/16 16:16:00;115;705.5039814;2.55012971;0.453595691;1575.450369;159.0952669;1.103440046;724.3338122;4;2005
1;2005/10/04 16:59:00;116;620.499675;1.595820702;0.579116863;699.5993207;122.6278179;2.249278929;1148.025902;4;2005
1;2005/08/28 16:41:00;117;716.2983919;4.932774511;0.457695873;4229.700631;458.3141519;0.895577013;5309.056726;4;2005
1;2005/10/20 16:59:00;118;562.560297;1.372902257;0.431600308;354.0562405;1638.11842;3.336469889;1993.543084;4;2005
1;2005/09/10 16:10:00;119;618.1617255;2.213535042;0.309725;5578.205208;751.1421029;2.717230082;3402.167897;12;2005
1;2005/09/19 16:04:00;120;591.6995737;2.257582146;0.492904353;2587.847679;240.1112597;2.717230082;1391.359212;4;2005
1;2005/10/22 16:47:00;121;636.8435503;1.651274475;0.513177804;821.9408146;1293.232089;1.338879943;2550.193293;4;2005
1;2005/10/15 16:40:00;122;687.4077573;4.119774544;0.392579835;2926.245065;987.8036848;1.533360004;416.04521;12;2005
1;2005/10/06 16:47:00;123;752.9461217;5.820040307;0.416490515;3112.101923;343.552932;1.103440046;1647.267146;4;2005
1;2005/09/10 16:10:00;124;660.0346591;5.986017495;0.279846989;4881.374338;261.7117654;2.717230082;4249.737317;12;2005
1;2005/10/22 16:47:00;125;686.6516718;2.535031343;0.397639269;1947.106493;1070.368108;3.156620026;2512.087888;4;2005
1;2005/09/08 16:22:00;126;691.410227;2.176278385;0.405485583;186.9678588;867.7309696;0.895577013;3018.496139;12;2005
1;2005/10/01 16:28:00;127;745.6481821;3.021441137;0.471071516;1311.723604;237.3754928;0.928784704;1112.969087;4;2005
1;2005/11/07 16:47:00;128;687.5438826;3.348726408;0.489808148;4087.621336;682.6598806;0.895577013;5971.047882;12;2005
1;2005/09/01 16:16:00;129;724.6546932;1.944701106;0.26939767;661.1716627;419.3699007;3.511869907;2645.252167;4;2005
1;2005/10/08 16:34:00;130;796.7917506;8.673378701;0.447451163;4268.235601;292.689292;0.895577013;2260.612626;4;2005
1;2005/10/06 16:47:00;131;716.8579097;3.160500567;0.407441343;4065.051649;202.3979621;1.103440046;1106.519165;4;2005
1;2005/08/30 16:28:00;132;721.1776785;1.145995541;0.431505426;941.6096253;210.8999645;3.511869907;2715.700965;4;2005
1;2005/10/04 16:59:00;133;711.6695751;11.24924415;0.571229812;4194.105079;256.6010863;1.456257131;2946.373277;4;2005
1;2005/09/01 16:16:00;134;734.4768827;1.649112454;0.480269601;2103.771384;831.206097;3.511869907;3670.821436;4;2005
1;2005/10/20 16:59:00;135;650.8722051;2.259330766;0.427520402;337.4006119;328.1478893;1.533360004;381.1033998;12;2005
1;2005/10/03 16:16:00;136;665.5295815;1.695195201;0.320964747;1423.262427;433.5694357;1.533360004;876.6520825;12;2005
1;2005/10/04 16:59:00;137;619.2540477;2.443071607;0.380785229;4506.20407;1758.853805;3.156620026;2055.280648;12;2005
1;2005/09/04 16:47:00;138;603.0145614;1.993084973;0.403899297;6126.310895;209.1514151;1.611490011;4844.733958;15;2005
1;2005/10/15 16:40:00;139;660.157785;2.321710853;0.497600118;3538.676501;274.2418736;1.103440046;1807.768682;4;2005
1;2005/10/19 16:16:00;140;575.7049052;1.238156959;0.431909624;1254.489665;827.9592583;3.336469889;1874.527606;4;2005
1;2005/08/30 16:28:00;141;703.3253996;1.765777427;0.462973796;185.4010551;234.4777165;3.511869907;2959.611428;4;2005
1;2005/09/12 15:58:00;142;669.9462015;2.116471734;0.442721446;279.2667712;1059.963084;2.155824321;1873.870557;4;2005
1;2005/10/13 16:53:00;143;694.1776665;2.194039463;0.450047462;2482.408843;615.537971;1.103440046;1987.958981;4;2005
1;2005/09/23 17:17:00;144;672.6584772;3.019125244;0.276083041;3032.184374;1530.237383;0.895577013;2094.332262;12;2005
1;2005/09/11 16:53:00;145;844.3602506;0.723302125;0.415691765;201.4934061;3368.558295;1.533360004;804.2334409;4;2005
1;2005/10/08 16:34:00;146;743.8358358;1.472564176;0.4707396;264.6159981;1387.345567;3.122620106;1721.722068;4;2005
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
